time,x,y,z
0.000000,-0.003555,-0.020203,-0.993881
0.100000,-0.004852,-0.023026,-0.997879
0.200000,-0.005356,-0.020142,-1.000671
0.300000,-0.006012,-0.021133,-0.997208
0.400000,-0.004791,-0.022964,-0.999710
0.500000,-0.004990,-0.020981,-0.999634
0.600000,-0.004379,-0.020050,-0.997086
0.700000,-0.003983,-0.022980,-1.002426
0.800000,-0.004272,-0.020554,-0.998932
0.900000,-0.007019,-0.020935,-0.996613
1.000000,-0.003799,-0.023209,-0.998444
1.100000,-0.005203,-0.019089,-0.997879
1.200000,-0.003708,-0.020660,-0.997681
1.300000,-0.004669,-0.021317,-1.001343
1.400000,-0.004898,-0.020554,-0.997742
1.500000,-0.003448,-0.020508,-0.998871
1.599000,-0.005142,-0.022110,-0.998291
1.699000,-0.004089,-0.022049,-0.996262
1.799000,-0.003830,-0.018936,-0.999832
1.899000,-0.005112,-0.019989,-1.000641
1.999000,-0.005325,-0.018784,-0.997116
2.099000,-0.005173,-0.021774,-1.002045
2.199000,-0.004059,-0.022736,-0.997742
2.299000,-0.003174,-0.022644,-0.995071
2.399000,-0.003281,-0.020340,-1.000305
2.499000,-0.003479,-0.022507,-1.000092
2.599000,-0.004745,-0.021118,-0.995163
2.699000,-0.004623,-0.020309,-0.999359
2.799000,-0.004852,-0.022446,-1.000778
2.899000,-0.005020,-0.020447,-0.993942
2.999000,-0.004761,-0.022049,-0.999710
3.099000,-0.004990,-0.021805,-0.998245
3.199000,-0.004623,-0.021652,-1.000397
3.299000,-0.006073,-0.021194,-0.998413
3.399000,-0.004456,-0.024124,-1.000702
3.499000,-0.004883,-0.021469,-0.996338
3.599000,-0.004990,-0.021484,-0.999741
3.699000,-0.004501,-0.020981,-1.002457
3.799000,-0.004593,-0.021561,-0.999039
3.899000,-0.004303,-0.019440,-0.999954
3.999000,-0.002945,-0.022018,-0.997055
4.099000,-0.004608,-0.020935,-0.999985
4.199000,-0.003983,-0.022171,-0.996780
4.299000,-0.004044,-0.022156,-1.001175
4.398000,-0.002869,-0.021317,-0.997818
4.498000,-0.005386,-0.022156,-0.997955
4.598000,-0.003769,-0.019806,-1.001175
4.698000,-0.004623,-0.022705,-1.000397
4.798000,-0.004074,-0.021088,-1.000305
4.898000,-0.004471,-0.021667,-0.999771
4.998000,-0.006210,-0.021912,-0.999252
5.098000,-0.004929,-0.022278,-0.998108
5.198000,-0.003418,-0.021622,-0.999359
5.298000,-0.005676,-0.022293,-0.997238
5.398000,-0.004593,-0.021164,-0.998428
5.499000,-0.004745,-0.021622,-0.999405
5.598000,-0.003769,-0.020615,-1.000931
5.698000,-0.006210,-0.020416,-1.001785
5.798000,-0.005722,-0.019669,-0.997742
5.898000,-0.003967,-0.021896,-0.999313
5.998000,-0.005417,-0.021347,-0.998199
6.098000,-0.003922,-0.021927,-0.998260
6.198000,-0.004608,-0.021774,-0.999619
6.298000,-0.003052,-0.022186,-1.000183
6.398000,-0.004471,-0.021255,-0.997818
6.498000,-0.006165,-0.022079,-0.999008
6.598000,-0.004227,-0.018570,-1.000916
6.698000,-0.001617,-0.021286,-0.999756
6.798000,-0.005615,-0.022583,-0.999191
6.898000,-0.004745,-0.020050,-0.999069
6.998000,-0.003754,-0.021118,-0.996460
7.097000,-0.005081,-0.021637,-0.999741
7.198000,-0.003159,-0.020813,-0.998016
7.297000,-0.004669,-0.022934,-0.999191
7.397000,-0.004608,-0.020752,-1.000580
7.497000,-0.004791,-0.019272,-0.998749
7.597000,-0.006989,-0.020889,-0.999985
7.697000,-0.003830,-0.022263,-1.000900
7.797000,-0.004837,-0.020950,-0.997620
7.897000,-0.004349,-0.021301,-0.999634
7.997000,-0.004135,-0.020309,-0.999069
8.097000,-0.004379,-0.021896,-0.997391
8.197000,-0.004776,-0.021362,-1.001984
8.297000,-0.004120,-0.020401,-1.000916
8.397000,-0.006226,-0.020432,-0.997925
8.497000,-0.004471,-0.021118,-1.000443
8.597000,-0.006012,-0.020126,-1.001175
8.697000,-0.006546,-0.020599,-1.000290
8.797000,-0.004486,-0.019821,-1.001099
8.897000,-0.004730,-0.021912,-0.999771
8.997000,-0.004730,-0.020706,-0.999527
9.094000,-0.004074,-0.020065,-1.000153
9.195000,-0.002640,-0.022690,-1.001221
9.295000,-0.006332,-0.020828,-0.999039
9.395000,-0.005432,-0.020111,-0.999374
9.495000,-0.002609,-0.021545,-1.000687
9.595000,-0.003998,-0.019913,-0.996674
9.695000,-0.004669,-0.020782,-0.998993
