time,x,y,z
0.000000,-0.001297,-0.032211,-1.001144
0.100000,-0.002029,-0.032516,-1.000275
0.201000,-0.001602,-0.032684,-1.003036
0.301000,-0.002396,-0.031982,-0.999313
0.400000,-0.001328,-0.028320,-0.997162
0.501000,-0.001343,-0.031647,-1.002304
0.601000,0.000336,-0.031982,-1.000565
0.701000,-0.003098,-0.030594,-0.998352
0.801000,-0.001633,-0.031326,-1.001343
0.901000,-0.001938,-0.031937,-0.999481
1.001000,-0.000931,-0.031982,-0.997345
1.101000,-0.001389,-0.032791,-1.000153
1.201000,-0.002579,-0.031738,-0.999100
1.301000,-0.003250,-0.032303,-0.998550
1.401000,-0.002594,-0.031631,-0.998734
1.501000,-0.001938,-0.032684,-1.000320
1.601000,-0.000793,-0.032318,-0.997391
1.701000,-0.001633,-0.032135,-1.002182
1.801000,-0.002167,-0.031097,-0.999710
1.901000,-0.003494,-0.031555,-0.999374
2.002000,-0.000885,-0.032211,-1.002228
2.102000,-0.003021,-0.032394,-1.002991
2.201000,-0.002075,-0.031128,-0.998322
2.302000,-0.003754,-0.031952,-1.003159
2.402000,-0.001007,-0.031601,-1.000397
2.502000,-0.001923,-0.032425,-0.999359
2.602000,-0.001556,-0.032578,-1.000351
2.702000,-0.001480,-0.032501,-1.000900
2.802000,-0.002777,-0.031494,-0.997833
2.902000,-0.002625,-0.032745,-1.000748
3.002000,-0.003189,-0.031189,-0.999527
3.102000,-0.002380,-0.031387,-0.998825
3.202000,-0.001266,-0.031158,-0.999115
3.302000,-0.002640,-0.033386,-1.003433
3.402000,-0.001907,-0.031784,-0.996338
3.502000,-0.002670,-0.033356,-1.000397
3.602000,-0.001801,-0.031967,-1.003601
3.702000,-0.003586,-0.031921,-0.998535
3.802000,-0.003265,-0.031952,-1.000458
3.902000,-0.002533,-0.033203,-1.003922
4.002000,-0.002716,-0.032501,-0.997162
4.103000,-0.003006,-0.031784,-0.999847
4.203000,-0.002167,-0.034103,-1.002029
4.303000,-0.001923,-0.032211,-0.997391
4.403000,-0.002213,-0.032104,-0.996796
4.503000,-0.000443,-0.032516,-1.001282
4.603000,-0.000931,-0.030777,-0.998108
4.703000,-0.002975,-0.033859,-0.998718
4.803000,-0.001648,-0.032547,-1.000488
4.903000,-0.003418,-0.033386,-1.000778
5.003000,-0.001480,-0.031311,-0.995667
5.103000,-0.001892,-0.034897,-1.002762
5.203000,-0.001740,-0.032120,-0.999741
5.303000,-0.002274,-0.032867,-0.998077
5.403000,-0.002029,-0.031204,-1.000549
5.503000,-0.001740,-0.032791,-1.000626
5.603000,-0.003235,-0.032928,-0.996155
5.703000,-0.002731,-0.033936,-0.998672
5.803000,-0.001633,-0.032272,-0.999573
5.903000,-0.001923,-0.030914,-0.994919
6.004000,-0.001358,-0.033417,-0.997711
6.104000,-0.002518,-0.033127,-0.995972
6.204000,-0.003464,-0.031250,-0.995819
6.304000,-0.001968,-0.033417,-0.998657
6.404000,-0.001648,-0.031555,-0.997772
6.504000,-0.003906,-0.032379,-0.996368
6.604000,-0.001602,-0.032898,-0.999405
6.704000,-0.000885,-0.031693,-1.002792
6.804000,-0.002228,-0.032135,-0.996140
6.904000,-0.003265,-0.033356,-0.998413
7.004000,-0.002014,-0.030579,-1.000137
7.104000,-0.001831,-0.032700,-0.998627
7.204000,-0.002563,-0.032776,-0.996216
7.304000,-0.000839,-0.033569,-1.000015
7.404000,-0.003021,-0.031479,-0.998291
7.504000,-0.002075,-0.033188,-0.996399
7.604000,-0.000702,-0.033264,-0.999893
7.704000,-0.001846,-0.031998,-0.995972
7.805000,-0.001724,-0.031769,-0.999161
7.904000,-0.001343,-0.032532,-0.999374
8.004000,-0.002808,-0.033173,-0.998993
8.104000,-0.003143,-0.032486,-1.000168
8.204000,-0.002304,-0.032120,-0.999832
8.305000,-0.002396,-0.031586,-0.998276
